Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance
0.11569416498993965,0.13257978192331746,0.6666666666666666,1.0,0.3246625596574356,0.0,0.0,1.0,0.25,0.5,0.2,0.8431372549019608,1.0,0.8,1.0,0.5,0.08,0.42830865173367333
0.9044265593561369,0.08049674710148198,0.0,1.0,0.8221943871865857,0.0,0.6231651898572668,0.8,1.0,0.5,0.4,0.5490196078431373,0.5,0.6000000000000001,1.0,1.0,0.6266666666666667,0.3933190699469938
0.3591549295774648,0.040496893735617025,0.3333333333333333,1.0,0.943662460534858,1.0,0.8680646342540459,0.2,0.25,1.0,0.0,0.43137254901960786,0.5,0.2,0.5,1.0,0.84,0.12409214390689043
0.07344064386317907,0.03335715080569993,0.0,1.0,0.32375036815870334,0.0,0.24767772303809016,0.4,0.75,0.5,0.4,0.21568627450980393,0.5,0.0,1.0,0.0,0.08666666666666667,0.8836064219456518
0.8450704225352114,0.0409193128400145,0.6666666666666666,1.0,0.39795858218392915,0.0,0.30195938164187497,1.0,0.25,0.0,0.4,0.7843137254901961,0.0,0.8,1.0,1.0,0.5266666666666667,0.3610919683589618
0.3440643863179075,0.052573236965097796,0.6666666666666666,0.0,0.950905814984919,0.0,0.8395833926230906,0.2,0.25,1.0,0.2,0.9019607843137255,0.5,0.2,0.5,1.0,0.9533333333333334,0.7574582668033726
0.28269617706237427,0.12699612325430915,0.6666666666666666,1.0,0.49365245189384493,1.0,0.1445640577738297,0.4,0.25,0.5,0.0,0.1960784313725491,1.0,0.6000000000000001,0.5,0.5,0.2533333333333333,0.057683258121360846
0.4014084507042254,0.10592490379514166,0.3333333333333333,1.0,0.6313375673655603,0.0,0.3498559140758312,0.4,0.25,1.0,0.6000000000000001,0.05882352941176472,0.0,0.8,1.0,0.0,0.8266666666666667,0.6278319654102706
0.44366197183098594,0.015863522252734574,1.0,0.5,0.5977045767744945,0.0,0.5833602784495534,1.0,0.5,0.0,0.2,0.5490196078431373,0.5,0.8,1.0,0.0,0.5066666666666666,0.6239083828573813
0.1750503018108652,0.003042164821773082,1.0,0.5,0.8959048577469264,0.0,0.9302194825424527,0.4,0.0,0.5,0.0,0.4905847801675737,0.0,0.2,0.0,0.0,0.15333333333333332,0.8163524080288096
0.020120724346076462,0.03580157003565289,1.0,0.0,0.692236165780431,1.0,0.6218071349967651,1.0,0.25,0.0,1.0,0.823529411764706,1.0,0.6000000000000001,1.0,0.5,0.14666666666666667,0.03328908422416912
0.960764587525151,0.15621043676210822,1.0,0.0,0.5170441627099646,0.0,0.08173900332089146,0.6000000000000001,0.5,0.0,1.0,0.1960784313725491,0.0,1.0,0.5,1.0,0.6266666666666667,0.7455154050636922
0.9114688128772637,0.057893200931169043,0.0,0.0,0.28009463416108976,0.0,0.12939106067634118,0.0,0.5,0.0,0.4,0.4905847801675737,1.0,0.6000000000000001,0.0,0.5,0.98,0.7180848865603341
0.6428571428571429,0.028423335144758376,0.6666666666666666,0.5,0.5973838741465896,0.0,0.5456092517434865,1.0,0.0,0.5,1.0,0.8039215686274509,0.5,0.6000000000000001,0.0,1.0,0.47333333333333333,0.4558970469031052
0.30885311871227367,0.1178155574516947,1.0,0.5,0.9865526070506082,0.0,0.6821061570019374,0.2,0.5,0.0,0.6000000000000001,0.03921568627450983,0.5,0.8,1.0,1.0,0.41333333333333333,0.0951134219946092
0.24748490945674045,0.1554086018333003,0.3333333333333333,0.0,0.040999309794375945,0.0,0.0,0.4,0.5,0.0,0.8,0.4905847801675737,0.5,0.2,1.0,0.5,0.12666666666666665,0.815771545596496
0.021126760563380285,0.02446632841414583,0.3333333333333333,0.5,0.7749600947924326,0.0,0.741203701613126,1.0,0.5,0.0,1.0,0.019607843137254943,0.0,1.0,1.0,1.0,0.44666666666666666,0.7431014101948646
0.31187122736418516,0.07036820571528395,0.0,1.0,0.03965501690613173,0.0,0.0,0.8,1.0,1.0,0.4,0.3137254901960784,1.0,0.8,1.0,0.0,0.21999999999999997,0.987794860578357
0.2776659959758552,0.15427081259174105,0.0,1.0,0.3728803671654484,0.0,0.0,0.6000000000000001,0.75,0.5,0.8,0.23529411764705888,1.0,0.2,0.0,1.0,0.7666666666666666,0.4474167485736379
0.33098591549295775,0.14024776022527233,1.0,0.5,0.3174814992325356,0.0,0.0,0.6000000000000001,0.5,0.0,0.8,0.5490196078431373,0.5,0.0,0.0,0.0,0.8133333333333332,0.5595818746341998
0.3712273641851107,0.1383952000725839,0.6666666666666666,0.5,0.9148955058310353,0.0,0.5466230672107988,0.2,0.25,0.5,0.2,0.0,1.0,0.2,1.0,1.0,0.9066666666666666,0.6630158507610471
0.47585513078470826,0.09066339221363577,0.3333333333333333,0.0,0.312518471345205,0.0,0.06532105259123105,0.8,0.25,0.0,0.0,0.2941176470588236,0.5,0.2,0.5,0.0,0.08,0.4707534178932698
0.20422535211267606,0.0855895691526052,0.6666666666666666,1.0,0.3612798804604036,0.0,0.13090926351567556,0.6000000000000001,1.0,0.5,0.0,0.5490196078431373,0.0,0.6000000000000001,1.0,0.5,0.4666666666666667,0.9206028968902312
0.4486921529175051,0.11449165064882606,0.6666666666666666,0.0,0.94680912045402,0.0,0.6508713152706718,0.2,1.0,1.0,0.8,0.9607843137254902,0.5,0.6000000000000001,0.0,1.0,0.9733333333333333,0.15890471185339697
0.5935613682092556,0.0848850908298008,1.0,0.0,0.49430197363501777,0.0,0.27069650088742986,0.0,1.0,0.5,0.4,0.13725490196078433,0.0,0.6000000000000001,0.5,0.0,0.6866666666666668,0.5962312096746306
0.19818913480885314,0.15744632283006416,0.3333333333333333,0.5,0.9915578406618262,0.0,0.5692162189891817,0.6000000000000001,0.0,0.5,0.4,0.8039215686274509,0.0,0.4,1.0,1.0,0.2866666666666666,0.6539728833672976
0.9688128772635817,0.13145813653604843,0.0,0.5,0.924412389287335,0.0,0.5771411811023706,0.6000000000000001,0.5,0.5,1.0,0.4901960784313726,0.5,1.0,1.0,0.0,0.04,0.2511244846869072
0.8561368209255534,0.13265947898565414,0.6666666666666666,0.5,0.1841638645346418,1.0,0.0,1.0,0.25,0.0,0.4,0.9803921568627451,0.0,0.4,1.0,0.5,0.47333333333333333,0.5366142937300392
0.9768611670020122,0.01309802361507496,1.0,0.5,0.4646370312818477,0.0,0.45386399267498906,0.8,1.0,0.0,0.2,0.7058823529411765,0.0,0.4,0.0,0.0,0.6333333333333333,0.8325857719909926
0.03219315895372234,0.07421654104245377,0.0,0.0,0.874461103417923,0.0,0.6959758120893976,1.0,0.5,1.0,0.8,0.5098039215686275,1.0,0.2,1.0,0.0,0.14,0.31516200752450385
0.6327967806841047,0.09653073153619805,0.0,0.0,0.675349817982743,0.0,0.4233998565284141,0.8,0.75,0.0,1.0,0.8823529411764707,0.5,0.2,0.5,1.0,0.4533333333333333,0.3137033853681062
0.10865191146881288,0.11785292095725723,0.6666666666666666,1.0,0.043421573394891465,1.0,0.0,0.6000000000000001,0.25,0.5,0.6000000000000001,0.3137254901960784,1.0,0.8,1.0,0.5,0.5333333333333333,0.7175032008078337
0.5643863179074448,0.05674462562102287,0.0,0.0,0.9392189891668254,1.0,0.8150589087275187,0.6000000000000001,0.25,0.0,0.4,0.8039215686274509,1.0,0.8,1.0,0.0,0.7933333333333333,0.143823935909865
0.8732394366197185,0.11091698537560667,1.0,1.0,0.9372735690813853,0.0,0.651651157166286,0.6000000000000001,0.75,0.5,0.2,0.2941176470588236,0.5,0.4,1.0,0.5,0.43333333333333335,0.8904886557924411
0.04225352112676057,0.09852812814582651,0.6666666666666666,0.5,0.2573437198643776,0.0,0.0,0.2,0.75,0.5,0.8,0.6274509803921569,0.5,0.2,0.0,1.0,0.1,0.7933868753846259
0.35714285714285715,0.11497607202330325,1.0,0.5,0.9784695007336794,0.0,0.6821990953371944,0.2,1.0,0.0,1.0,0.11764705882352944,1.0,0.0,1.0,0.5,0.23333333333333334,0.16179255761122766
0.8802816901408452,0.03125693405859423,0.3333333333333333,0.5,0.2849335812784337,0.0,0.21375638583502157,0.0,0.25,0.5,0.4,0.2549019607843137,1.0,0.6000000000000001,1.0,0.5,0.06,0.4034315905064033
0.7484909456740444,0.09402046793983868,0.6666666666666666,1.0,0.8344815285533389,0.0,0.5955925385954004,0.8,0.5,1.0,0.6000000000000001,0.7843137254901961,0.5,0.4,1.0,0.0,0.29333333333333333,0.5387872565939211
0.3531187122736419,0.09239875080406439,0.3333333333333333,0.0,0.7157691034418666,0.0,0.4775473058751836,0.0,0.0,0.5,0.0,0.2941176470588236,1.0,0.4,1.0,0.0,0.7266666666666667,0.3747352874991922
0.21227364185110664,0.10446057161440198,0.6666666666666666,1.0,0.8512575936061575,0.0,0.5818532072074362,0.2,0.25,1.0,0.6000000000000001,0.37254901960784315,1.0,0.8,0.5,0.0,0.33999999999999997,0.3665976710962765
0.49597585513078474,0.2777421120793076,0.0,0.5,0.4826032774570808,0.0,0.456924761849454,1.0,1.0,0.5,0.2,0.7058823529411765,0.0,0.2,1.0,0.5,0.5133333333333333,0.8334808415199807
0.6700201207243461,0.0030181957804688193,0.6666666666666666,1.0,0.5103733248461951,0.0,0.5312352092840041,1.0,0.25,0.5,1.0,0.607843137254902,0.5,0.6000000000000001,0.5,1.0,0.8066666666666666,0.6176086781642594
0.9798792756539236,0.024451911740773123,1.0,0.0,0.8521991059082636,0.0,0.821195149185981,0.8,1.0,1.0,1.0,0.5294117647058824,0.5,0.0,1.0,0.5,0.9133333333333332,0.7176578845980608
0.8782696177062376,0.016103388908727968,0.0,0.0,0.6354138692269848,1.0,0.6216777564328819,0.6000000000000001,1.0,0.5,0.2,0.2549019607843137,0.0,1.0,1.0,0.5,0.4266666666666667,0.480869392381268
0.2585513078470825,0.02701226358374037,0.0,0.5,0.0037164371916433084,0.0,0.0,0.6000000000000001,0.75,0.5,1.0,0.5686274509803921,0.5,0.2,1.0,1.0,0.08666666666666667,0.8777879780232146
0.4366197183098592,0.021145840724522077,0.0,0.5,0.7661502586673157,1.0,0.7419774526347914,1.0,1.0,0.5,0.4,0.7843137254901961,0.5,0.8,1.0,1.0,0.16,0.19730900407455135
0.19517102615694165,0.11381434898902988,0.6666666666666666,1.0,0.7879675742351506,0.0,0.4884755939205937,0.4,0.5,0.5,0.0,0.5294117647058824,1.0,0.6000000000000001,1.0,0.5,0.18666666666666665,0.5150193482252008
0.5895372233400403,0.15907389123180393,0.3333333333333333,0.5,0.9472594839355986,0.0,0.5185149441167567,1.0,1.0,0.5,0.2,0.5882352941176471,0.5,0.2,0.5,0.5,0.18666666666666665,0.5256435120782879
0.7857142857142858,0.0361539501914157,0.6666666666666666,1.0,0.5346220350605789,0.0,0.45761418577144547,0.6000000000000001,0.0,0.0,1.0,0.3137254901960784,0.0,0.2,1.0,1.0,0.9266666666666666,0.30056781381140096
0.9969818913480887,0.028274198359819647,1.0,1.0,0.3082926232409674,0.0,0.24682122014277222,0.4,0.0,0.5,0.6000000000000001,0.4905847801675737,0.0,0.6000000000000001,1.0,0.0,0.38666666666666666,0.22139152115954971
0.2012072434607646,0.03860668808864484,1.0,0.5,0.004684226615112107,0.0,0.0,0.6000000000000001,0.25,0.0,0.8,0.9019607843137255,0.5,1.0,1.0,1.0,0.4666666666666667,0.8313685432971836
0.6036217303822938,0.12200326620486075,0.3333333333333333,0.5,0.9446652523014548,0.0,0.6262731107973029,0.6000000000000001,1.0,1.0,1.0,0.33333333333333337,0.0,1.0,1.0,1.0,0.8533333333333334,0.11739130155395058
0.70523138832998,0.026893546332103963,1.0,0.0,0.05833429632050296,0.0,0.0,1.0,0.25,0.5,0.8,0.37254901960784315,0.0,0.0,0.0,0.5,0.17333333333333334,0.8838910698395204
0.7816901408450705,0.10787725270655417,0.0,0.5,0.45288334591557655,0.0,0.1593250807592127,0.6000000000000001,0.75,1.0,0.2,0.4905847801675737,0.5,0.6000000000000001,0.0,0.0,0.9333333333333333,0.2737645849665027
0.9748490945674045,0.13965079010243558,1.0,0.0,0.34993293246688506,0.0,0.0,0.6000000000000001,0.25,0.5,0.2,0.4905847801675737,1.0,0.8,1.0,0.5,0.43333333333333335,0.5999622156277176
0.6458752515090544,0.04372488912467845,0.6666666666666666,0.5,0.2141271891809685,0.0,0.10332075497852812,0.6000000000000001,0.0,0.5,0.4,0.6470588235294118,0.5,0.4,0.0,0.5,0.5333333333333333,0.3494622494240072
0.24245472837022133,0.10497943086145896,1.0,0.5,0.7642341593852493,0.0,0.490231235828873,0.6000000000000001,1.0,0.0,1.0,0.43137254901960786,0.5,0.2,0.5,1.0,0.3333333333333333,0.20155767761536594
0.15392354124748492,0.006425465499050067,0.0,1.0,0.9536153007112171,1.0,0.9798745973065947,1.0,0.0,0.5,0.8,0.17647058823529416,0.5,0.2,1.0,1.0,0.20666666666666667,0.3532341000907539
0.5040241448692154,0.09547063018733673,1.0,0.5,0.37507131093311885,1.0,0.11574613783458716,0.8,0.75,1.0,0.2,0.0,1.0,0.2,0.0,0.0,0.8200000000000001,0.8249260628350736
0.30281690140845074,0.020071675188189576,0.6666666666666666,0.0,0.37317672033726434,0.0,0.3384189330406074,0.8,0.75,0.5,0.6000000000000001,0.43137254901960786,0.5,0.0,0.5,0.0,0.9266666666666666,0.039722869621866705
0.9627766599597587,0.054882548348993046,0.0,0.0,0.7374519897208771,0.0,0.6117617086287627,0.0,0.25,0.0,0.8,0.11764705882352944,1.0,0.0,0.0,1.0,0.9533333333333334,0.27587830893889165
0.7464788732394367,0.098081105525502,0.3333333333333333,0.5,0.18571228702976506,0.0,0.0,1.0,0.75,0.5,1.0,0.7647058823529412,0.5,1.0,0.0,0.5,0.19333333333333333,0.5736380185647055
0.3963782696177063,0.07066309542050668,1.0,1.0,0.43900679380261703,0.0,0.25583277316545766,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.6000000000000001,0.5,1.0,0.9666666666666667,0.27793335628723237
0.2796780684104628,0.15127270850765961,0.6666666666666666,1.0,0.2949324825092277,0.0,0.0,0.2,0.75,1.0,1.0,0.9019607843137255,0.5,0.4,0.0,1.0,0.30666666666666664,0.7832823470553231
0.7273641851106641,0.044419920825321764,0.0,1.0,0.18954063026335052,0.0,0.07580103131097765,0.4,0.25,0.0,0.4,0.37254901960784315,0.5,0.8,1.0,1.0,0.36000000000000004,0.535079042553324
0.43259557344064387,0.14524858345609534,1.0,0.5,0.6823338507254565,0.0,0.2854852478507879,1.0,0.5,0.5,0.6000000000000001,0.1568627450980392,0.5,0.2,1.0,0.0,0.36000000000000004,0.5190099209279276
0.2052313883299799,0.01795108475597524,0.0,1.0,0.4615331858229756,0.0,0.43619268710770964,0.6000000000000001,0.75,0.0,0.4,0.23529411764705888,0.5,0.8,0.0,1.0,0.92,0.8704085591884682
0.03420523138832998,0.05909299244280801,0.3333333333333333,1.0,0.5260501134126645,1.0,0.3803999666892205,0.6000000000000001,0.25,0.5,0.0,0.8627450980392156,0.5,0.6000000000000001,1.0,1.0,0.6333333333333333,0.1656798538329551
0.8259557344064388,0.1575240812199424,0.0,0.5,0.531896925099957,0.0,0.09319908767109451,0.2,1.0,0.0,0.8,0.9803921568627451,0.0,0.2,0.0,0.0,0.12666666666666665,0.48824322870352815
0.16498993963782696,0.02165359666568076,0.0,0.0,0.1911315628505624,0.0,0.1452747997546428,0.6000000000000001,0.25,0.5,0.2,0.11764705882352944,0.0,0.2,0.0,0.0,0.9,0.5099566519913524
0.5271629778672033,0.4418288815597669,1.0,1.0,0.7470184851939581,0.0,0.6980248660979121,0.8,0.25,0.5,0.0,0.27450980392156865,0.5,0.6000000000000001,0.0,0.5,0.6866666666666668,0.4534073668200278
0.03822937625754527,0.06416924765655915,0.6666666666666666,0.5,0.23077957928806858,0.0,0.059648033598100836,0.6000000000000001,0.75,0.5,0.8,0.5686274509803921,0.0,0.0,0.0,0.0,0.3333333333333333,0.556043405118955
0.0130784708249497,0.13282433664180124,0.0,0.5,0.4142722104831916,0.0,0.045035396903924774,1.0,0.75,0.5,0.8,0.5098039215686275,0.5,0.4,1.0,1.0,0.48,0.1571047130341586
0.471830985915493,0.00037007494801978525,1.0,0.0,0.14299776096605654,0.0,0.1588618592938808,0.0,0.25,0.5,0.4,0.607843137254902,0.5,1.0,1.0,0.0,0.16666666666666666,0.8607342658592452
0.4778672032193159,0.10221019587324309,0.0,0.0,0.7336200955249453,0.0,0.46679355287293406,0.6000000000000001,0.5,0.5,0.6000000000000001,0.23529411764705888,0.0,0.0,1.0,1.0,0.2,0.47256080651320964
0.06941649899396378,0.044968776622599224,0.3333333333333333,0.0,0.16358532754533234,0.0,0.04730004684722189,1.0,0.25,0.5,0.0,0.4901960784313726,1.0,0.8,0.0,0.0,0.9466666666666667,0.30271061504307184
0.03319919517102616,0.14077317571009781,0.6666666666666666,0.5,0.6061506928992826,0.0,0.21996309140417014,0.2,1.0,0.5,0.0,0.09803921568627455,1.0,0.2,1.0,1.0,0.8933333333333333,0.489016888626426
0.08651911468812877,0.10573879123913209,0.6666666666666666,1.0,0.02021187476303668,0.0,0.0,0.6000000000000001,0.5,0.5,0.4,0.7058823529411765,0.5,0.4,1.0,0.5,0.7133333333333333,0.4828266654371752
0.8299798792756541,0.16977814784097625,0.0,0.0,0.4288515487725186,1.0,0.0,0.6000000000000001,0.75,1.0,0.0,0.27450980392156865,0.5,0.6000000000000001,0.0,0.0,0.5533333333333333,0.39193314093880105
0.9195171026156943,0.11228614636293237,1.0,0.0,0.14085592193483212,0.0,0.0,0.4,0.75,0.0,0.8,0.27450980392156865,0.5,0.8,0.5,0.0,0.30666666666666664,0.9237303087414555
0.988933601609658,0.060592714208061636,1.0,0.0,0.033135044214046734,0.0,0.0,0.2,0.25,1.0,0.6000000000000001,0.13725490196078433,0.5,0.2,0.5,0.5,0.03333333333333333,0.5069911330022354
0.5885311871227366,0.044441281470954684,0.0,0.0,0.1804982568325842,0.0,0.066377819221391,0.6000000000000001,0.75,1.0,0.0,0.4905847801675737,0.5,0.6000000000000001,1.0,1.0,0.8666666666666667,0.6062453535122015
0.7022132796780686,0.16955209863232296,0.6666666666666666,0.0,0.8903593705787347,0.0,0.4284014091761957,0.0,0.0,0.5,1.0,0.6274509803921569,0.0,0.6000000000000001,1.0,0.5,0.19333333333333333,0.4679624427837652
0.750503018108652,0.026316068679622,0.6666666666666666,0.0,0.18820222182699448,0.0,0.12835193657761987,0.4,0.0,1.0,0.6000000000000001,0.4905847801675737,0.5,0.0,1.0,0.5,0.6866666666666668,0.693305157843934
0.04325955734406439,0.035234772705987384,1.0,0.0,0.7492798394721525,1.0,0.6825404993235455,0.6000000000000001,0.75,1.0,0.4,0.13725490196078433,0.5,0.6000000000000001,0.5,0.0,0.43333333333333335,0.576757297618962
0.1619718309859155,0.0658838095787973,0.0,0.5,0.4352188300837124,0.0,0.266150713635146,0.2,0.75,0.0,0.4,0.03921568627450983,0.5,0.4,0.5,0.5,0.98,0.4620957643469667
